id,tweetContent,tweetContentProcessed
tweetImg706,"“For 50 years, the essential writing about young Black life in this country has been happening in hip-hop,” Wesley Morris writes. https://t.co/8cORSEeWJw https://t.co/zn25eKrgGO",For 50 years the essential writing about young Black life in this country has been happening in hiphop Wesley Morris writes
tweetImg707,"Beyoncé’s “Renaissance” and Taylor Swift’s “Eras” tours are poised to shatter records. They have also spurred a lot of consumption. 

It is the latest — and some economists think final — iteration of “revenge spending” that took hold after the pandemic. https://t.co/G1wLOzRZDV https://t.co/wdGUSRePQT",Beyoncs Renaissance and Taylor Swifts Eras tours are poised to shatter records They have also spurred a lot of consumption It is the latest and some economists think final iteration of revenge spending that took hold after the pandemic
tweetImg708,"Lisa Lerer, a national political correspondent for The New York Times, spoke to voters at the Iowa State Fair about their options in the 2024 presidential election. https://t.co/eZihxT0wzt https://t.co/wQuosAW7LJ",Lisa Lerer a national political correspondent for The New York Times spoke to voters at the Iowa State Fair about their options in the 2024 presidential election
tweetImg709,"This key lime pie inspired by a Nora Ephron movie is very easy to make, and the large amount of juice guarantees a tart, impressive flavor. https://t.co/ygNPsImLPz https://t.co/NwmHExYBTk",This key lime pie inspired by a Nora Ephron movie is very easy to make and the large amount of juice guarantees a tart impressive flavor
tweetImg710,"Mike Baker, the Seattle bureau chief for The New York Times, visited Lahaina, once Hawaii’s royal capital, where the raging wildfires razed much of its historic district in a matter of hours. 

Here's what he saw. https://t.co/lqZOV2bvhC https://t.co/LC8IoK4SOB",Mike Baker the Seattle bureau chief for The New York Times visited Lahaina once Hawaiis royal capital where the raging wildfires razed much of its historic district in a matter of hours Heres what he saw
tweetImg711,"This chocolate cake recipe has been called the “world’s best chocolate cake.” You could also call it the “world’s easiest cake” or “most versatile cake.”
https://t.co/uqCuHeWFA5 https://t.co/9WVLOVVtKZ",This chocolate cake recipe has been called the worlds best chocolate cake You could also call it the worlds easiest cake or most versatile cake
tweetImg712,"A wildfire tore through the island of Maui in Hawaii this week, killing dozens of people and turning the town of Lahaina into ruins. A New York Times analysis of satellite imagery identified about 1,900 structures that were visibly damaged or destroyed. https://t.co/b0j4ByKkFU https://t.co/48b3TxId6O",A wildfire tore through the island of Maui in Hawaii this week killing dozens of people and turning the town of Lahaina into ruins A New York Times analysis of satellite imagery identified about 1900 structures that were visibly damaged or destroyed
tweetImg713,It’s important to know why heat can be so dangerous and who is most at risk for heat-related illnesses as heat waves become more common. Here’s a look at what happens inside your body when it gets too hot. https://t.co/pEgRTsIBPr https://t.co/ezvRg1ohRS,Its important to know why heat can be so dangerous and who is most at risk for heatrelated illnesses as heat waves become more common Heres a look at what happens inside your body when it gets too hot
tweetImg714,"This World Cup has had no shortage of drama, and Australia’s eventual win against France on Saturday maintained that proud tradition. Australia needed 10 rounds of penalty kicks to confirm its place in the team’s first semifinal, extending its wild ride. https://t.co/xfwyKEBnNe https://t.co/nJp5t2HApx",This World Cup has had no shortage of drama and Australias eventual win against France on Saturday maintained that proud tradition Australia needed 10 rounds of penalty kicks to confirm its place in the teams first semifinal extending its wild ride
tweetImg715,"Overcoming an early goal with one of their own just before halftime, England on Saturday delivered the kind of performance it had been saying was just around the corner, beating Colombia to advance to the semifinals for the second straight World Cup. https://t.co/qq4zMclGbd https://t.co/MQK3F7o7Ay",Overcoming an early goal with one of their own just before halftime England on Saturday delivered the kind of performance it had been saying was just around the corner beating Colombia to advance to the semifinals for the second straight World Cup
tweetImg716,"""She's fine. She wasn't doing anything. Hey, stop!"" 

That moment during ""Bad Blood."" The dive into the stage. That time she performed in a full on deluge in Massachusetts. See all of the moments that turned Taylor Swift's Eras Tour into a phenomenon. https://t.co/uYd07wBBQ3 https://t.co/qSjuneVGh0",Shes fine She wasnt doing anything Hey stop That moment during Bad Blood The dive into the stage That time she performed in a full on deluge in Massachusetts See all of the moments that turned Taylor Swifts Eras Tour into a phenomenon
tweetImg717,"Cooking videos have never been more persuasive, more inescapable, more addictive, more entertaining. And they’ve never been a more powerful driver of popular culture. https://t.co/mIdofPVTqm https://t.co/RoDuKfbDo1",Cooking videos have never been more persuasive more inescapable more addictive more entertaining And theyve never been a more powerful driver of popular culture
tweetImg718,Connections is a daily game about finding common threads between words. Players must select four groups of four words without making more than four mistakes. https://t.co/tx0mBR1LNi https://t.co/ZfEGAcp2kQ,Connections is a daily game about finding common threads between words Players must select four groups of four words without making more than four mistakes
tweetImg719,This is how you make the best scrambled eggs. https://t.co/R9fW9a6gyd https://t.co/39gqD2fUjQ,This is how you make the best scrambled eggs
tweetImg720,"Front Street, which runs along the shore, was at one point engulfed in flames. The area is usually bustling with tourists there to browse, shop and dine. https://t.co/8UIzxmccse https://t.co/yhDeJwUTip",Front Street which runs along the shore was at one point engulfed in flames The area is usually bustling with tourists there to browse shop and dine
tweetImg721,"The wildfires flattened entire neighborhoods and destroyed a temple and a pagoda at Lahaina Jodo Mission. Yayoi Hara, whose father has been the minister there since the 1960s, told The New York Times that she and her family fled on Tuesday night. https://t.co/8UIzxmccse https://t.co/JZkp2dUImM",The wildfires flattened entire neighborhoods and destroyed a temple and a pagoda at Lahaina Jodo Mission Yayoi Hara whose father has been the minister there since the 1960s told The New York Times that she and her family fled on Tuesday night
tweetImg722,"A brush fire was first spotted on Tuesday in an area near Lahaina Intermediate School. Though officials reported a few hours later that it was contained, strong winds from Hurricane Dora rekindled the fire, propelling its quick spread through the town. https://t.co/8UIzxmccse https://t.co/QtdX2MNvYu",A brush fire was first spotted on Tuesday in an area near Lahaina Intermediate School Though officials reported a few hours later that it was contained strong winds from Hurricane Dora rekindled the fire propelling its quick spread through the town
tweetImg723,"The raging wildfire that tore through the island of Maui in Hawaii this week killed at least 67 people and turned the historic tourist town of Lahaina into charred ruins, visibly damaging or destroying about 1,900 buildings. https://t.co/CRzY3WQACA https://t.co/FOxR5xxlyt",The raging wildfire that tore through the island of Maui in Hawaii this week killed at least 67 people and turned the historic tourist town of Lahaina into charred ruins visibly damaging or destroying about 1900 buildings
tweetImg724,Connections is a daily game about finding common threads between words. Players must select four groups of four words without making more than four mistakes. https://t.co/HT1l70MN59 https://t.co/RiNDxBmczU,Connections is a daily game about finding common threads between words Players must select four groups of four words without making more than four mistakes
tweetImg725,"Breaking News: The death toll on Maui has risen to 67, confirming the wildfires to be one of the deadliest natural disasters in Hawaii state history.

Follow our live updates. https://t.co/8bRMbI6Yxz https://t.co/PDuT0BzvU7",Breaking News The death toll on Maui has risen to 67 confirming the wildfires to be one of the deadliest natural disasters in Hawaii state history Follow our live updates
